drugname1	drugname2	cell_line	synergy	fold	drug1_fold	drug2_fold	cell_fold
DEXAMETHASONE	TEMOZOLOMIDE	OCUBM	11.6025	4	8	3	2
DOXORUBICIN	AZD1775	OCUBM	6.3	7	0	2	2
DOXORUBICIN	DASATINIB	OCUBM	3.8425	7	0	7	2
DOXORUBICIN	ZOLINZA	OCUBM	3.82	4	0	7	2
ERLOTINIB	BEZ-235	OCUBM	7.9975	2	1	3	2
ERLOTINIB	GELDANAMYCIN	OCUBM	4.1775	3	1	3	2
ERLOTINIB	MK-8669	OCUBM	11.025	5	1	4	2
ERLOTINIB	SN-38	OCUBM	5.517500000000001	7	1	0	2
ERLOTINIB	SORAFENIB	OCUBM	6.0	9	1	1	2
ERLOTINIB	TOPOTECAN	OCUBM	5.515000000000001	3	1	4	2
ETOPOSIDE	AZD1775	OCUBM	7.005	4	2	2	2
ETOPOSIDE	GELDANAMYCIN	OCUBM	4.495	0	2	3	2
ETOPOSIDE	TEMOZOLOMIDE	OCUBM	5.869999999999999	6	2	3	2
GELDANAMYCIN	BEZ-235	OCUBM	5.3425	6	3	3	2
GELDANAMYCIN	DINACICLIB	OCUBM	7.0575	0	3	9	2
GELDANAMYCIN	MK-8776	OCUBM	10.53	3	3	5	2
GELDANAMYCIN	OXALIPLATIN	OCUBM	7.1575	2	3	7	2
GELDANAMYCIN	SN-38	OCUBM	9.21	8	3	0	2
GELDANAMYCIN	SORAFENIB	OCUBM	8.05	2	3	1	2
GELDANAMYCIN	TOPOTECAN	OCUBM	3.985	4	3	4	2
GEMCITABINE	AZD1775	OCUBM	20.7075	3	4	2	2
GEMCITABINE	DASATINIB	OCUBM	11.925	2	4	7	2
GEMCITABINE	ERLOTINIB	OCUBM	7.155000000000001	4	4	1	2
GEMCITABINE	GELDANAMYCIN	OCUBM	4.2425	7	4	3	2
GEMCITABINE	MK-8776	OCUBM	20.7425	7	4	5	2
GEMCITABINE	PD325901	OCUBM	9.6825	4	4	9	2
GEMCITABINE	TEMOZOLOMIDE	OCUBM	10.3725	6	4	3	2
L778123	AZD1775	OCUBM	4.9875	1	5	2	2
L778123	BEZ-235	OCUBM	7.575	0	5	3	2
L778123	ERLOTINIB	OCUBM	5.1125	0	5	1	2
L778123	GELDANAMYCIN	OCUBM	4.6225000000000005	7	5	3	2
L778123	MK-5108	OCUBM	4.05	4	5	3	2
L778123	MK-8669	OCUBM	13.1375	1	5	4	2
L778123	SN-38	OCUBM	11.98	4	5	0	2
L778123	SORAFENIB	OCUBM	5.324999999999999	8	5	1	2
L778123	TEMOZOLOMIDE	OCUBM	6.275	2	5	3	2
L778123	VINORELBINE	OCUBM	3.9375	2	5	6	2
L778123	ZOLINZA	OCUBM	8.790000000000001	9	5	7	2
LAPATINIB	BEZ-235	OCUBM	6.81	7	6	3	2
LAPATINIB	DASATINIB	OCUBM	15.33	5	6	7	2
LAPATINIB	MK-2206	OCUBM	10.34	6	6	0	2
LAPATINIB	MK-8669	OCUBM	5.4	2	6	4	2
LAPATINIB	PD325901	OCUBM	9.6	9	6	9	2
METFORMIN	BEZ-235	OCUBM	6.0075	3	7	3	2
METFORMIN	MK-4827	OCUBM	6.01	6	7	2	2
METFORMIN	MK-5108	OCUBM	4.7175	6	7	3	2
METFORMIN	MK-8669	OCUBM	7.7525	4	7	4	2
METFORMIN	SORAFENIB	OCUBM	7.627499999999999	6	7	1	2
METFORMIN	SUNITINIB	OCUBM	3.815	3	7	2	2
METFORMIN	TEMOZOLOMIDE	OCUBM	5.22	7	7	3	2
METHOTREXATE	ABT-888	OCUBM	4.859999999999999	3	8	1	2
MITOMYCINE	AZD1775	OCUBM	14.5625	9	9	2	2
MITOMYCINE	DASATINIB	OCUBM	9.0175	4	9	7	2
MITOMYCINE	GELDANAMYCIN	OCUBM	7.805	9	9	3	2
MITOMYCINE	MK-8776	OCUBM	14.085	3	9	5	2
MITOMYCINE	TEMOZOLOMIDE	OCUBM	8.455	8	9	3	2
MITOMYCINE	ZOLINZA	OCUBM	6.465000000000001	3	9	7	2
MK-2206	BEZ-235	OCUBM	6.46	4	0	3	2
MK-2206	ERLOTINIB	OCUBM	8.07	6	0	1	2
MK-2206	MK-8669	OCUBM	6.325	6	0	4	2
MK-2206	SORAFENIB	OCUBM	3.765000000000001	0	0	1	2
MK-4541	5-FU	OCUBM	4.3325	9	1	0	2
MK-4541	ABT-888	OCUBM	12.19	6	1	1	2
MK-4541	AZD1775	OCUBM	7.47	1	1	2	2
MK-4541	BEZ-235	OCUBM	10.2175	5	1	3	2
MK-4541	CARBOPLATIN	OCUBM	14.972500000000002	4	1	5	2
MK-4541	CYCLOPHOSPHAMIDE	OCUBM	15.3325	1	1	6	2
MK-4541	DASATINIB	OCUBM	7.262499999999999	8	1	7	2
MK-4541	DEXAMETHASONE	OCUBM	13.1975	9	1	8	2
MK-4541	DINACICLIB	OCUBM	4.032500000000001	7	1	9	2
MK-4541	DOXORUBICIN	OCUBM	5.4775	6	1	0	2
MK-4541	ERLOTINIB	OCUBM	7.9975	3	1	1	2
MK-4541	ETOPOSIDE	OCUBM	5.6025	7	1	2	2
MK-4541	GELDANAMYCIN	OCUBM	12.4125	9	1	3	2
MK-4541	L778123	OCUBM	5.34	4	1	5	2
MK-4541	LAPATINIB	OCUBM	4.5925	7	1	6	2
MK-4541	METFORMIN	OCUBM	4.5825	0	1	7	2
MK-4541	MITOMYCINE	OCUBM	7.047499999999999	7	1	9	2
MK-4541	MK-4827	OCUBM	5.9375	0	1	2	2
MK-4541	MK-5108	OCUBM	7.5525	8	1	3	2
MK-4541	MK-8669	OCUBM	11.052499999999998	8	1	4	2
MK-4541	MK-8776	OCUBM	7.2875	3	1	5	2
MK-4541	MRK-003	OCUBM	5.5375	4	1	6	2
MK-4541	OXALIPLATIN	OCUBM	6.2	2	1	7	2
MK-4541	PACLITAXEL	OCUBM	5.4375	6	1	8	2
MK-4541	PD325901	OCUBM	8.0	1	1	9	2
MK-4541	SN-38	OCUBM	6.72	2	1	0	2
MK-4541	SORAFENIB	OCUBM	7.317500000000001	3	1	1	2
MK-4541	SUNITINIB	OCUBM	9.625	7	1	2	2
MK-4541	TEMOZOLOMIDE	OCUBM	8.15	3	1	3	2
MK-4541	VINBLASTINE	OCUBM	8.21	5	1	5	2
MK-4541	VINORELBINE	OCUBM	4.664999999999999	9	1	6	2
MK-4827	ERLOTINIB	OCUBM	8.76	0	2	1	2
MK-4827	GELDANAMYCIN	OCUBM	10.895	6	2	3	2
MK-4827	MK-2206	OCUBM	9.71	1	2	0	2
MK-4827	MK-8669	OCUBM	9.1925	5	2	4	2
MK-4827	MK-8776	OCUBM	16.645	6	2	5	2
MK-4827	OXALIPLATIN	OCUBM	4.53	3	2	7	2
MK-4827	SN-38	OCUBM	9.525	8	2	0	2
MK-5108	ABT-888	OCUBM	6.69	6	3	1	2
MK-5108	DASATINIB	OCUBM	4.1525	6	3	7	2
MK-5108	GELDANAMYCIN	OCUBM	8.4825	4	3	3	2
MK-5108	MK-4827	OCUBM	6.640000000000001	5	3	2	2
MK-5108	MK-8669	OCUBM	5.18	0	3	4	2
MK-8669	BEZ-235	OCUBM	15.3475	5	4	3	2
MK-8669	GELDANAMYCIN	OCUBM	6.8775	0	4	3	2
MK-8669	OXALIPLATIN	OCUBM	6.4975000000000005	8	4	7	2
MRK-003	BEZ-235	OCUBM	5.8825	4	6	3	2
MRK-003	CYCLOPHOSPHAMIDE	OCUBM	5.3475	6	6	6	2
MRK-003	DASATINIB	OCUBM	5.5575	7	6	7	2
MRK-003	DEXAMETHASONE	OCUBM	6.5975	5	6	8	2
MRK-003	ERLOTINIB	OCUBM	8.61	4	6	1	2
MRK-003	LAPATINIB	OCUBM	4.48	9	6	6	2
MRK-003	METFORMIN	OCUBM	6.0475	2	6	7	2
MRK-003	MK-4827	OCUBM	15.88	0	6	2	2
MRK-003	MK-8669	OCUBM	5.297499999999999	1	6	4	2
MRK-003	PD325901	OCUBM	5.147500000000001	8	6	9	2
MRK-003	SORAFENIB	OCUBM	9.8975	4	6	1	2
MRK-003	TEMOZOLOMIDE	OCUBM	6.1425	3	6	3	2
MRK-003	VINBLASTINE	OCUBM	14.625	2	6	5	2
OXALIPLATIN	DINACICLIB	OCUBM	4.4325	1	7	9	2
OXALIPLATIN	MK-8776	OCUBM	10.22	3	7	5	2
PACLITAXEL	ABT-888	OCUBM	7.4875	1	8	1	2
PACLITAXEL	GELDANAMYCIN	OCUBM	10.485	0	8	3	2
PACLITAXEL	PD325901	OCUBM	4.6025	7	8	9	2
PACLITAXEL	TEMOZOLOMIDE	OCUBM	6.0125	0	8	3	2
PACLITAXEL	ZOLINZA	OCUBM	4.5275	8	8	7	2
PD325901	BEZ-235	OCUBM	8.982500000000002	1	9	3	2
PD325901	GELDANAMYCIN	OCUBM	5.94	5	9	3	2
PD325901	MK-8669	OCUBM	7.97	7	9	4	2
PD325901	SORAFENIB	OCUBM	15.472500000000002	5	9	1	2
SORAFENIB	DINACICLIB	OCUBM	3.98	9	1	9	2
SUNITINIB	ABT-888	OCUBM	6.795	1	2	1	2
SUNITINIB	BORTEZOMIB	OCUBM	4.1475	8	2	4	2
SUNITINIB	ERLOTINIB	OCUBM	4.2525	4	2	1	2
SUNITINIB	GELDANAMYCIN	OCUBM	6.355	7	2	3	2
SUNITINIB	LAPATINIB	OCUBM	10.1225	4	2	6	2
SUNITINIB	PD325901	OCUBM	6.795	8	2	9	2
SUNITINIB	TEMOZOLOMIDE	OCUBM	5.2775	0	2	3	2
TEMOZOLOMIDE	ABT-888	OCUBM	29.835	8	3	1	2
TEMOZOLOMIDE	AZD1775	OCUBM	15.5475	2	3	2	2
TEMOZOLOMIDE	BEZ-235	OCUBM	11.2675	5	3	3	2
TEMOZOLOMIDE	DASATINIB	OCUBM	5.8025	0	3	7	2
TEMOZOLOMIDE	DINACICLIB	OCUBM	8.4575	2	3	9	2
TEMOZOLOMIDE	GELDANAMYCIN	OCUBM	8.035	0	3	3	2
TEMOZOLOMIDE	MK-4827	OCUBM	28.765	2	3	2	2
TEMOZOLOMIDE	MK-5108	OCUBM	8.740000000000002	2	3	3	2
TEMOZOLOMIDE	MK-8669	OCUBM	18.2975	0	3	4	2
TEMOZOLOMIDE	MK-8776	OCUBM	10.5825	9	3	5	2
TEMOZOLOMIDE	OXALIPLATIN	OCUBM	10.79	5	3	7	2
TEMOZOLOMIDE	PD325901	OCUBM	10.155	3	3	9	2
TEMOZOLOMIDE	SN-38	OCUBM	5.5600000000000005	3	3	0	2
TEMOZOLOMIDE	SORAFENIB	OCUBM	8.9525	8	3	1	2
TEMOZOLOMIDE	TOPOTECAN	OCUBM	4.105	9	3	4	2
TOPOTECAN	MK-8776	OCUBM	6.324999999999999	8	4	5	2
VINBLASTINE	AZD1775	OCUBM	10.905	2	5	2	2
VINBLASTINE	BEZ-235	OCUBM	8.82	2	5	3	2
VINBLASTINE	DASATINIB	OCUBM	5.8675	5	5	7	2
VINBLASTINE	DINACICLIB	OCUBM	3.7225	6	5	9	2
VINBLASTINE	ERLOTINIB	OCUBM	18.17	6	5	1	2
VINBLASTINE	GELDANAMYCIN	OCUBM	6.390000000000001	9	5	3	2
VINBLASTINE	L778123	OCUBM	15.0125	5	5	5	2
VINBLASTINE	MK-4827	OCUBM	8.68	8	5	2	2
VINBLASTINE	MK-5108	OCUBM	10.8725	5	5	3	2
VINBLASTINE	MK-8669	OCUBM	9.0375	4	5	4	2
VINBLASTINE	MK-8776	OCUBM	5.8225	0	5	5	2
VINBLASTINE	SORAFENIB	OCUBM	10.0275	7	5	1	2
VINBLASTINE	ZOLINZA	OCUBM	4.5225	1	5	7	2
VINORELBINE	AZD1775	OCUBM	3.725	5	6	2	2
VINORELBINE	ERLOTINIB	OCUBM	9.0575	9	6	1	2
VINORELBINE	MK-8669	OCUBM	4.78	2	6	4	2
VINORELBINE	TEMOZOLOMIDE	OCUBM	6.1275	8	6	3	2
VINORELBINE	ZOLINZA	OCUBM	3.8725	5	6	7	2
ZOLINZA	AZD1775	OCUBM	7.9325	5	7	2	2
ZOLINZA	BEZ-235	OCUBM	3.825	7	7	3	2
ZOLINZA	DASATINIB	OCUBM	3.86	3	7	7	2
ZOLINZA	ERLOTINIB	OCUBM	7.0825000000000005	5	7	1	2
ZOLINZA	GELDANAMYCIN	OCUBM	5.2775	8	7	3	2
ZOLINZA	LAPATINIB	OCUBM	6.3325000000000005	5	7	6	2
ZOLINZA	MK-5108	OCUBM	5.615	2	7	3	2
ZOLINZA	OXALIPLATIN	OCUBM	5.9675	5	7	7	2
ZOLINZA	SN-38	OCUBM	4.37	9	7	0	2
ZOLINZA	TEMOZOLOMIDE	OCUBM	7.422499999999999	1	7	3	2
5-FU	ABT-888	OCUBM	-2.27	3	0	1	2
5-FU	BEZ-235	OCUBM	3.52	3	0	3	2
5-FU	BORTEZOMIB	OCUBM	-2.7875	6	0	4	2
5-FU	DASATINIB	OCUBM	-1.7049999999999998	7	0	7	2
5-FU	GELDANAMYCIN	OCUBM	3.135	9	0	3	2
5-FU	L778123	OCUBM	-3.3675	8	0	5	2
5-FU	LAPATINIB	OCUBM	-2.615	3	0	6	2
5-FU	MK-2206	OCUBM	-1.7275	8	0	0	2
5-FU	MK-4827	OCUBM	0.1149999999999999	6	0	2	2
5-FU	MK-5108	OCUBM	0.005	0	0	3	2
5-FU	MK-8669	OCUBM	3.3825	7	0	4	2
5-FU	PD325901	OCUBM	-0.0999999999999999	8	0	9	2
5-FU	SORAFENIB	OCUBM	-0.7749999999999999	4	0	1	2
5-FU	SUNITINIB	OCUBM	-0.76	2	0	2	2
5-FU	ZOLINZA	OCUBM	1.29	4	0	7	2
ABT-888	MK-8776	OCUBM	1.84	0	1	5	2
ABT-888	OXALIPLATIN	OCUBM	3.0775	3	1	7	2
ABT-888	TOPOTECAN	OCUBM	-2.0325	5	1	4	2
AZD1775	ABT-888	OCUBM	-1.3050000000000002	7	2	1	2
AZD1775	BORTEZOMIB	OCUBM	-2.0700000000000003	3	2	4	2
AZD1775	DINACICLIB	OCUBM	3.5049999999999994	4	2	9	2
AZD1775	MK-2206	OCUBM	1.37	6	2	0	2
AZD1775	PD325901	OCUBM	0.6549999999999999	6	2	9	2
BEZ-235	DINACICLIB	OCUBM	1.0024999999999995	3	3	9	2
BEZ-235	MK-8776	OCUBM	2.18	2	3	5	2
BEZ-235	SN-38	OCUBM	2.4625000000000004	8	3	0	2
BEZ-235	SORAFENIB	OCUBM	1.645	0	3	1	2
BORTEZOMIB	ABT-888	OCUBM	-1.0575	0	4	1	2
BORTEZOMIB	DASATINIB	OCUBM	1.7875	3	4	7	2
BORTEZOMIB	DINACICLIB	OCUBM	-0.7224999999999999	5	4	9	2
BORTEZOMIB	GELDANAMYCIN	OCUBM	2.5425	1	4	3	2
BORTEZOMIB	MK-8669	OCUBM	3.6225	4	4	4	2
BORTEZOMIB	MK-8776	OCUBM	-0.1975	6	4	5	2
BORTEZOMIB	OXALIPLATIN	OCUBM	-0.6025	6	4	7	2
BORTEZOMIB	TOPOTECAN	OCUBM	-0.6574999999999999	9	4	4	2
CARBOPLATIN	BORTEZOMIB	OCUBM	1.6075	9	5	4	2
CARBOPLATIN	DINACICLIB	OCUBM	3.53	3	5	9	2
CARBOPLATIN	L778123	OCUBM	-0.2875	5	5	5	2
CARBOPLATIN	LAPATINIB	OCUBM	1.3150000000000002	3	5	6	2
CARBOPLATIN	MK-4827	OCUBM	2.9599999999999995	7	5	2	2
CARBOPLATIN	SORAFENIB	OCUBM	-2.0425	6	5	1	2
CYCLOPHOSPHAMIDE	BORTEZOMIB	OCUBM	3.2525000000000004	2	6	4	2
CYCLOPHOSPHAMIDE	PD325901	OCUBM	3.205	4	6	9	2
DASATINIB	ABT-888	OCUBM	-1.0875	0	7	1	2
DASATINIB	OXALIPLATIN	OCUBM	0.9725	0	7	7	2
DASATINIB	SN-38	OCUBM	2.81	2	7	0	2
DASATINIB	TOPOTECAN	OCUBM	3.145	8	7	4	2
DEXAMETHASONE	BORTEZOMIB	OCUBM	-0.4	2	8	4	2
DEXAMETHASONE	ERLOTINIB	OCUBM	0.3475	7	8	1	2
DEXAMETHASONE	L778123	OCUBM	1.9575	4	8	5	2
DEXAMETHASONE	LAPATINIB	OCUBM	-1.0499999999999998	1	8	6	2
DEXAMETHASONE	MK-2206	OCUBM	3.0475	7	8	0	2
DEXAMETHASONE	PD325901	OCUBM	-0.2125	6	8	9	2
DEXAMETHASONE	SORAFENIB	OCUBM	2.7625	4	8	1	2
DEXAMETHASONE	SUNITINIB	OCUBM	2.805	9	8	2	2
DEXAMETHASONE	ZOLINZA	OCUBM	3.245	0	8	7	2
DINACICLIB	MK-8776	OCUBM	3.59	1	9	5	2
DOXORUBICIN	ABT-888	OCUBM	-0.89	9	0	1	2
DOXORUBICIN	BEZ-235	OCUBM	-0.0475	1	0	3	2
DOXORUBICIN	BORTEZOMIB	OCUBM	-0.0025	5	0	4	2
DOXORUBICIN	DINACICLIB	OCUBM	1.625	1	0	9	2
DOXORUBICIN	ERLOTINIB	OCUBM	3.0775	6	0	1	2
DOXORUBICIN	GELDANAMYCIN	OCUBM	2.4825	3	0	3	2
DOXORUBICIN	L778123	OCUBM	-2.585	6	0	5	2
DOXORUBICIN	LAPATINIB	OCUBM	0.91	4	0	6	2
DOXORUBICIN	MK-2206	OCUBM	0.8574999999999999	3	0	0	2
DOXORUBICIN	MK-4827	OCUBM	-3.1525	1	0	2	2
DOXORUBICIN	MK-5108	OCUBM	-3.095	7	0	3	2
DOXORUBICIN	MK-8669	OCUBM	-0.6799999999999999	4	0	4	2
DOXORUBICIN	PD325901	OCUBM	2.0475	6	0	9	2
DOXORUBICIN	TEMOZOLOMIDE	OCUBM	2.4975	9	0	3	2
ERLOTINIB	ABT-888	OCUBM	2.18	8	1	1	2
ERLOTINIB	BORTEZOMIB	OCUBM	0.515	0	1	4	2
ERLOTINIB	DASATINIB	OCUBM	3.335	0	1	7	2
ERLOTINIB	DINACICLIB	OCUBM	-0.6925	6	1	9	2
ERLOTINIB	MK-8776	OCUBM	-0.9625	6	1	5	2
ERLOTINIB	OXALIPLATIN	OCUBM	-1.165	1	1	7	2
ERLOTINIB	PD325901	OCUBM	-1.1075000000000002	5	1	9	2
ETOPOSIDE	ABT-888	OCUBM	1.3025	9	2	1	2
ETOPOSIDE	BEZ-235	OCUBM	-0.3175	9	2	3	2
ETOPOSIDE	BORTEZOMIB	OCUBM	-1.335	8	2	4	2
ETOPOSIDE	DASATINIB	OCUBM	2.2425	2	2	7	2
ETOPOSIDE	DINACICLIB	OCUBM	1.02	9	2	9	2
ETOPOSIDE	ERLOTINIB	OCUBM	2.9975	4	2	1	2
ETOPOSIDE	LAPATINIB	OCUBM	-0.0449999999999999	9	2	6	2
ETOPOSIDE	MK-2206	OCUBM	1.845	7	2	0	2
ETOPOSIDE	MK-4827	OCUBM	-0.4325	0	2	2	2
ETOPOSIDE	MK-5108	OCUBM	-0.8050000000000002	2	2	3	2
ETOPOSIDE	MK-8669	OCUBM	1.1	7	2	4	2
ETOPOSIDE	MK-8776	OCUBM	1.4325	1	2	5	2
ETOPOSIDE	PD325901	OCUBM	1.5025	5	2	9	2
ETOPOSIDE	ZOLINZA	OCUBM	1.9575	1	2	7	2
GEMCITABINE	ABT-888	OCUBM	2.16	6	4	1	2
GEMCITABINE	BEZ-235	OCUBM	0.945	7	4	3	2
GEMCITABINE	BORTEZOMIB	OCUBM	0.8425	5	4	4	2
GEMCITABINE	DINACICLIB	OCUBM	-1.1375000000000002	1	4	9	2
GEMCITABINE	LAPATINIB	OCUBM	-0.8875000000000001	8	4	6	2
GEMCITABINE	MK-2206	OCUBM	-0.5950000000000001	5	4	0	2
GEMCITABINE	MK-4827	OCUBM	-3.1675	7	4	2	2
GEMCITABINE	MK-8669	OCUBM	-2.2375	1	4	4	2
GEMCITABINE	SUNITINIB	OCUBM	-1.8825	3	4	2	2
L778123	ABT-888	OCUBM	0.1075000000000001	5	5	1	2
L778123	BORTEZOMIB	OCUBM	-1.3525	1	5	4	2
L778123	DASATINIB	OCUBM	2.9000000000000004	6	5	7	2
L778123	DINACICLIB	OCUBM	1.8175	2	5	9	2
L778123	ETOPOSIDE	OCUBM	0.425	1	5	2	2
L778123	GEMCITABINE	OCUBM	-0.7925	0	5	4	2
L778123	LAPATINIB	OCUBM	-0.3225	7	5	6	2
L778123	MK-2206	OCUBM	2.035	4	5	0	2
L778123	MK-4827	OCUBM	1.3775	2	5	2	2
L778123	OXALIPLATIN	OCUBM	0.8875000000000001	2	5	7	2
L778123	PD325901	OCUBM	0.5875	7	5	9	2
L778123	TOPOTECAN	OCUBM	1.5499999999999998	3	5	4	2
LAPATINIB	ABT-888	OCUBM	-1.4975	1	6	1	2
LAPATINIB	BORTEZOMIB	OCUBM	-0.4225	0	6	4	2
LAPATINIB	DINACICLIB	OCUBM	0.3949999999999999	7	6	9	2
LAPATINIB	ERLOTINIB	OCUBM	1.4675000000000002	6	6	1	2
LAPATINIB	GELDANAMYCIN	OCUBM	0.7649999999999999	2	6	3	2
LAPATINIB	MK-4827	OCUBM	2.46	7	6	2	2
LAPATINIB	MK-5108	OCUBM	1.56	6	6	3	2
LAPATINIB	MK-8776	OCUBM	2.59	1	6	5	2
LAPATINIB	OXALIPLATIN	OCUBM	-1.5875	8	6	7	2
LAPATINIB	SN-38	OCUBM	0.7425	8	6	0	2
LAPATINIB	SORAFENIB	OCUBM	2.5075	3	6	1	2
LAPATINIB	TOPOTECAN	OCUBM	-0.6699999999999999	6	6	4	2
METFORMIN	ABT-888	OCUBM	-1.265	1	7	1	2
METFORMIN	AZD1775	OCUBM	2.91	0	7	2	2
METFORMIN	DASATINIB	OCUBM	1.3175	4	7	7	2
METFORMIN	DINACICLIB	OCUBM	-0.0075	3	7	9	2
METFORMIN	ERLOTINIB	OCUBM	3.4925	2	7	1	2
METFORMIN	GELDANAMYCIN	OCUBM	-2.76	1	7	3	2
METFORMIN	L778123	OCUBM	-1.8200000000000005	8	7	5	2
METFORMIN	LAPATINIB	OCUBM	-0.1749999999999998	9	7	6	2
METFORMIN	MK-2206	OCUBM	-0.0574999999999998	4	7	0	2
METFORMIN	MK-8776	OCUBM	1.72	7	7	5	2
METFORMIN	ZOLINZA	OCUBM	0.6	4	7	7	2
METHOTREXATE	BORTEZOMIB	OCUBM	0.125	2	8	4	2
METHOTREXATE	DASATINIB	OCUBM	2.675	2	8	7	2
METHOTREXATE	DINACICLIB	OCUBM	3.28	8	8	9	2
METHOTREXATE	ERLOTINIB	OCUBM	-0.8275000000000001	5	8	1	2
METHOTREXATE	GELDANAMYCIN	OCUBM	1.935	3	8	3	2
METHOTREXATE	L778123	OCUBM	-1.8575	5	8	5	2
METHOTREXATE	MK-4827	OCUBM	2.5225	4	8	2	2
METHOTREXATE	PD325901	OCUBM	3.0225000000000004	9	8	9	2
METHOTREXATE	SORAFENIB	OCUBM	-2.15	8	8	1	2
METHOTREXATE	TEMOZOLOMIDE	OCUBM	-1.86	4	8	3	2
METHOTREXATE	ZOLINZA	OCUBM	-1.8625	6	8	7	2
MITOMYCINE	ABT-888	OCUBM	2.3775000000000004	5	9	1	2
MITOMYCINE	BEZ-235	OCUBM	2.9825	9	9	3	2
MITOMYCINE	BORTEZOMIB	OCUBM	-1.52	8	9	4	2
MITOMYCINE	DINACICLIB	OCUBM	3.2825	1	9	9	2
MITOMYCINE	LAPATINIB	OCUBM	0.595	8	9	6	2
MITOMYCINE	MK-2206	OCUBM	-0.3400000000000001	7	9	0	2
MITOMYCINE	MK-4827	OCUBM	0.7649999999999999	6	9	2	2
MITOMYCINE	MK-5108	OCUBM	-1.5425	6	9	3	2
MITOMYCINE	MK-8669	OCUBM	1.33	3	9	4	2
MITOMYCINE	PD325901	OCUBM	1.95	6	9	9	2
MITOMYCINE	SUNITINIB	OCUBM	-0.2199999999999999	4	9	2	2
MK-2206	ABT-888	OCUBM	0.8625	3	0	1	2
MK-2206	BORTEZOMIB	OCUBM	-1.8225	8	0	4	2
MK-2206	DASATINIB	OCUBM	0.91	2	0	7	2
MK-2206	DINACICLIB	OCUBM	-1.4	5	0	9	2
MK-2206	GELDANAMYCIN	OCUBM	1.525	2	0	3	2
MK-2206	MK-8776	OCUBM	-0.9825	3	0	5	2
MK-2206	PD325901	OCUBM	-2.2575000000000003	5	0	9	2
MK-2206	SN-38	OCUBM	0.77	7	0	0	2
MK-2206	TOPOTECAN	OCUBM	-0.8	5	0	4	2
MK-4541	BORTEZOMIB	OCUBM	2.7625	5	1	4	2
MK-4541	GEMCITABINE	OCUBM	2.1425	9	1	4	2
MK-4541	METHOTREXATE	OCUBM	1.1124999999999998	8	1	8	2
MK-4541	MK-2206	OCUBM	3.2875	2	1	0	2
MK-4541	TOPOTECAN	OCUBM	3.65	4	1	4	2
MK-4541	ZOLINZA	OCUBM	2.18	9	1	7	2
MK-4827	ABT-888	OCUBM	1.805	9	2	1	2
MK-4827	BEZ-235	OCUBM	3.455	0	2	3	2
MK-4827	BORTEZOMIB	OCUBM	1.9375	3	2	4	2
MK-4827	DASATINIB	OCUBM	2.285	9	2	7	2
MK-4827	DINACICLIB	OCUBM	1.995	1	2	9	2
MK-4827	PD325901	OCUBM	1.235	6	2	9	2
MK-4827	SORAFENIB	OCUBM	2.64	3	2	1	2
MK-5108	BEZ-235	OCUBM	2.895	1	3	3	2
MK-5108	BORTEZOMIB	OCUBM	-0.6699999999999999	9	3	4	2
MK-5108	DINACICLIB	OCUBM	1.1625	0	3	9	2
MK-5108	ERLOTINIB	OCUBM	2.665	8	3	1	2
MK-5108	MK-2206	OCUBM	1.245	6	3	0	2
MK-5108	OXALIPLATIN	OCUBM	3.1975	2	3	7	2
MK-5108	PD325901	OCUBM	0.925	7	3	9	2
MK-5108	SORAFENIB	OCUBM	3.0225	9	3	1	2
MK-8669	DINACICLIB	OCUBM	3.675	9	4	9	2
MK-8669	MK-8776	OCUBM	0.775	8	4	5	2
MK-8669	SN-38	OCUBM	2.945	0	4	0	2
MK-8669	SORAFENIB	OCUBM	3.2925	8	4	1	2
MK-8669	TOPOTECAN	OCUBM	-3.2975	0	4	4	2
MRK-003	5-FU	OCUBM	1.3275	4	6	0	2
MRK-003	ABT-888	OCUBM	2.785	8	6	1	2
MRK-003	AZD1775	OCUBM	1.285	2	6	2	2
MRK-003	BORTEZOMIB	OCUBM	0.39	4	6	4	2
MRK-003	CARBOPLATIN	OCUBM	2.6475	2	6	5	2
MRK-003	DINACICLIB	OCUBM	0.0125	6	6	9	2
MRK-003	DOXORUBICIN	OCUBM	-2.2150000000000003	5	6	0	2
MRK-003	ETOPOSIDE	OCUBM	-0.5574999999999999	5	6	2	2
MRK-003	GELDANAMYCIN	OCUBM	2.585	1	6	3	2
MRK-003	L778123	OCUBM	-1.86	6	6	5	2
MRK-003	METHOTREXATE	OCUBM	-0.3174999999999999	2	6	8	2
MRK-003	MITOMYCINE	OCUBM	-0.4625	3	6	9	2
MRK-003	MK-2206	OCUBM	3.2225	7	6	0	2
MRK-003	MK-5108	OCUBM	0.0	8	6	3	2
MRK-003	MK-8776	OCUBM	0.285	3	6	5	2
MRK-003	OXALIPLATIN	OCUBM	-1.3450000000000002	5	6	7	2
MRK-003	PACLITAXEL	OCUBM	-0.7325	7	6	8	2
MRK-003	SN-38	OCUBM	3.315	0	6	0	2
MRK-003	SUNITINIB	OCUBM	3.2750000000000004	5	6	2	2
MRK-003	VINORELBINE	OCUBM	2.4825000000000004	1	6	6	2
MRK-003	ZOLINZA	OCUBM	2.2675	4	6	7	2
OXALIPLATIN	SORAFENIB	OCUBM	-0.14	5	7	1	2
PACLITAXEL	AZD1775	OCUBM	3.1425	2	8	2	2
